Census year,Block ID,Property ID,Base property ID,Building address,CLUE small area,Trading name,Business address,Industry (ANZSIC4) code,Industry (ANZSIC4) description,Seating type,Number of seats,Longitude,Latitude,location
2007,33,100730,100730,12-16 Bank Place MELBOURNE 3000,Melbourne (CBD),Melbourne Savage Club,12-16 Bank Place MELBOURNE 3000,4530,Clubs (Hospitality),Seats - Indoor,90,144.96058680913345,-37.81654648184162,"-37.81654648184162, 144.96058680913345"
2007,33,102123,102123,446-452 Collins Street MELBOURNE 3000,Melbourne (CBD),Macchiato On Collins,"Unit 2, Ground , 446-452 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,6,144.95945271555306,-37.81730587963641,"-37.81730587963641, 144.95945271555306"
2007,33,102124,102124,430-442 Collins Street MELBOURNE 3000,Melbourne (CBD),Starbucks Coffee Company,"Part Ground , 440 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,15,144.95977114192164,-37.81703428480041,"-37.81703428480041, 144.95977114192164"
2007,33,102125,102125,422-428 Collins Street MELBOURNE 3000,Melbourne (CBD),Cafe Cicculata,451 Collins Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,20,144.9600072653096,-37.81680133189957,"-37.81680133189957, 144.9600072653096"
2007,33,102125,102125,422-428 Collins Street MELBOURNE 3000,Melbourne (CBD),Benito's,445 Collins Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,50,144.9600072653096,-37.81680133189957,"-37.81680133189957, 144.9600072653096"
2007,33,102127,102127,412-414 Collins Street MELBOURNE 3000,Melbourne (CBD),Harveys Brasserie,"Basement , 412 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,60,144.96049753718842,-37.81699224638002,"-37.81699224638002, 144.96049753718842"
2007,33,105933,105933,425-427 Little Collins Street MELBOURNE 3000,Melbourne (CBD),The Irish Times,"Ground , 427 Little Collins Street MELBOURNE 3000",4520,"Pubs, Taverns and Bars",Seats - Indoor,100,144.9605449167531,-37.816255721754686,"-37.816255721754686, 144.9605449167531"
2007,33,105936,105936,433 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Lucias Restorante,433 Little Collins Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Outdoor,20,144.9603512675448,-37.816315229852904,"-37.816315229852904, 144.9603512675448"
2007,33,105937,105937,443 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Cafe Intimo,"Shop 3, Ground , 439 Little Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,28,144.96010676156988,-37.816397070511165,"-37.816397070511165, 144.96010676156988"
2007,33,108067,108067,103-105 Queen Street MELBOURNE 3000,Melbourne (CBD),Chaise Lounge,"Basement , 105 Queen Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,88,144.96082132225848,-37.81615625467026,"-37.81615625467026, 144.96082132225848"
2007,33,110150,110150,84-88 William Street MELBOURNE 3000,Melbourne (CBD),The Fresh Food Fix,"Right Ground , 84 William Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Indoor,21,144.9592899112667,-37.8171423677117,"-37.8171423677117, 144.9592899112667"
2007,33,110150,110150,84-88 William Street MELBOURNE 3000,Melbourne (CBD),Louis Gourmet Lunch,"Rear Ground , 84 William Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,90,144.9592899112667,-37.8171423677117,"-37.8171423677117, 144.9592899112667"
2007,33,110150,110150,84-88 William Street MELBOURNE 3000,Melbourne (CBD),Louis Gourmet Lunch,"Rear Ground , 84 William Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,6,144.9592899112667,-37.8171423677117,"-37.8171423677117, 144.9592899112667"
2007,33,102131,110666,394 Collins Street MELBOURNE 3000,Melbourne (CBD),Treasury,"Ground , 394 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,140,144.96108884447324,-37.81661443772458,"-37.81661443772458, 144.96108884447324"
2007,34,102132,102132,376-390 Collins Street MELBOURNE 3000,Melbourne (CBD),Bellini,"Ground , 376 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,200,144.96172890674856,-37.816294261839744,"-37.816294261839744, 144.96172890674856"
2007,34,103177,103177,105 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),Kenny's Bakery Cafe,18 Elizabeth Street MELBOURNE 3000,4512,Takeaway Food Services,Seats - Indoor,6,144.96346027157176,-37.815823484616175,"-37.815823484616175, 144.96346027157176"
2007,34,105929,105929,335-349 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Bambola Cafe,349 Little Collins Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,15,144.9633099785653,-37.815578861144914,"-37.815578861144914, 144.9633099785653"
2007,34,105929,105929,335-349 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Bambola Cafe,349 Little Collins Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Outdoor,6,144.9633099785653,-37.815578861144914,"-37.815578861144914, 144.9633099785653"
2007,34,105929,105929,335-349 Little Collins Street MELBOURNE 3000,Melbourne (CBD),La Baguette,34 Little Collins Street MELBOURNE 3000,4512,Takeaway Food Services,Seats - Outdoor,10,144.9633099785653,-37.815578861144914,"-37.815578861144914, 144.9633099785653"
2007,34,105929,105929,335-349 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Rich Maha,30 Little Collins Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,40,144.9633099785653,-37.815578861144914,"-37.815578861144914, 144.9633099785653"
2007,34,105930,105930,377-379 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Nori Nori Sushi & Noodle Bar,10 Little Collins Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Outdoor,6,144.96243955664215,-37.81583644175792,"-37.81583644175792, 144.96243955664215"
2007,34,110669,110669,353-359 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Sage Cafe Melbourne,"Shop 6, 353 Little Collins Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Indoor,6,144.96300475180894,-37.81569962584264,"-37.81569962584264, 144.96300475180894"
2007,35,101097,101097,34-36 Block Place MELBOURNE 3000,Melbourne (CBD),Cafe Segovia,36 Block Place MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Outdoor,8,144.96439959370667,-37.81526969246955,"-37.81526969246955, 144.96439959370667"
2007,35,102143,102143,258-274 Collins Street MELBOURNE 3000,Melbourne (CBD),Novotel Melbourne On Collins,270 Collins Street MELBOURNE 3000,4400,Accommodation,Seats - Indoor,204,144.96491857864146,-37.81541503501324,"-37.81541503501324, 144.96491857864146"
2007,35,103321,103321,96-102 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),Cafe Duomo,"Shop 9,  Elizabeth Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,25,144.96420283001515,-37.81557750859813,"-37.81557750859813, 144.96420283001515"
2007,35,103325,103325,84-86 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),Hudsons Coffee,84-86 Elizabeth Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,27,144.96419158047297,-37.81591428965352,"-37.81591428965352, 144.96419158047297"
2007,35,103325,103325,84-86 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),Hudsons Coffee,84-86 Elizabeth Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Outdoor,4,144.96419158047297,-37.81591428965352,"-37.81591428965352, 144.96419158047297"
2007,35,105928,105928,317-321 Little Collins Street MELBOURNE 3000,Melbourne (CBD),C & B,41-43 Little Collins Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,60,144.96423478944925,-37.81529087048985,"-37.81529087048985, 144.96423478944925"
2007,35,105928,105928,317-321 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Brown Sugar Cafe,25 Little Collins Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Outdoor,12,144.96423478944925,-37.81529087048985,"-37.81529087048985, 144.96423478944925"
2007,35,105928,105928,317-321 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Brown Sugar Cafe,25 Little Collins Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,30,144.96423478944925,-37.81529087048985,"-37.81529087048985, 144.96423478944925"
2007,35,109267,109267,220-226 Collins Street MELBOURNE 3000,Melbourne (CBD),Cafe Meditteranean,"Shop 10, Ground , 93-107 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,34,144.9661124397802,-37.81529823780651,"-37.81529823780651, 144.9661124397802"
2007,35,109267,109267,220-226 Collins Street MELBOURNE 3000,Melbourne (CBD),Cafe Meditteranean,"Shop 10, Ground , 93-107 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,32,144.9661124397802,-37.81529823780651,"-37.81529823780651, 144.9661124397802"
2007,35,109268,109268,109-117 Swanston Street MELBOURNE 3000,Melbourne (CBD),Thai Viet (Kiosk),115 Swanston Street MELBOURNE 3000,4512,Takeaway Food Services,Seats - Outdoor,20,144.96579002216492,-37.81507151406704,"-37.81507151406704, 144.96579002216492"
2007,35,109268,109268,109-117 Swanston Street MELBOURNE 3000,Melbourne (CBD),Delicious Delights,"Shop 12, 115 Swanston Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,53,144.96579002216492,-37.81507151406704,"-37.81507151406704, 144.96579002216492"
2007,36,102148,102148,184-192 Collins Street MELBOURNE 3000,Melbourne (CBD),Bistrot D'Orsay,184 Collins Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,65,144.967286034813,-37.814853374438,"-37.814853374438, 144.967286034813"
2007,36,102148,102148,184-192 Collins Street MELBOURNE 3000,Melbourne (CBD),Bistrot D'Orsay,184 Collins Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Outdoor,12,144.967286034813,-37.814853374438,"-37.814853374438, 144.967286034813"
2007,36,102152,102152,162-168 Collins Street MELBOURNE 3000,Melbourne (CBD),Basso,"Shop 11, Basement , 195 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,4,144.9678570562652,-37.814504250153206,"-37.814504250153206, 144.9678570562652"
2007,36,105917,105917,209-221 Little Collins Street MELBOURNE 3000,Melbourne (CBD),The Victoria Hotel,215 Little Collins Street MELBOURNE 3000,4400,Accommodation,Seats - Indoor,120,144.9670901938735,-37.81446635221536,"-37.81446635221536, 144.9670901938735"
2007,37,100398,100398,7-19 Alfred Place MELBOURNE 3000,Melbourne (CBD),Comme,7-19 Alfred Place MELBOURNE 3000,4400,Accommodation,Seats - Indoor,160,144.96991981992733,-37.81401414744359,"-37.81401414744359, 144.96991981992733"
2007,37,102155,102155,106-120 Collins Street MELBOURNE 3000,Melbourne (CBD),Lotto off Collins,"Shop , 120 Collins Street MELBOURNE 3000",4244,Newspaper and Book Retailing,Seats - Outdoor,19,144.9693250884545,-37.81400167806649,"-37.81400167806649, 144.9693250884545"
2007,37,102156,102156,100-104 Collins Street MELBOURNE 3000,Melbourne (CBD),Janil's Cafe,"Shop 1, 100 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,15,144.9700212911386,-37.814241091885734,"-37.814241091885734, 144.9700212911386"
2007,37,102158,102158,86-88 Collins Street MELBOURNE 3000,Melbourne (CBD),Dr Martin's Tavern,86A Collins Street MELBOURNE 3000,4520,"Pubs, Taverns and Bars",Seats - Outdoor,90,144.97059378480083,-37.8139380932959,"-37.8139380932959, 144.97059378480083"
2007,37,102161,102161,80 Collins Street MELBOURNE 3000,Melbourne (CBD),Mediterranean Deli,"Shop 6, 80 Collins Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Indoor,4,144.97069571393286,-37.81364063722367,"-37.81364063722367, 144.97069571393286"
2007,37,105914,105914,109-119 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Stamford Plaza Hotel,109-119 Little Collins Street MELBOURNE 3000,4400,Accommodation,Seats - Indoor,200,144.97003477811086,-37.81354692102936,"-37.81354692102936, 144.97003477811086"
2007,38,102169,102169,18-22 Collins Street MELBOURNE 3000,Melbourne (CBD),Paris End Cafe,"Shop 2, Ground , 20 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,52,144.97290153805756,-37.813306246927056,"-37.813306246927056, 144.97290153805756"
2007,38,102169,102169,18-22 Collins Street MELBOURNE 3000,Melbourne (CBD),Engel's Sandwich Bar & Delicatessen,"Shop 1, Ground , 20 Collins Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Outdoor,8,144.97290153805756,-37.813306246927056,"-37.813306246927056, 144.97290153805756"
2007,38,108980,108980,85 Spring Street MELBOURNE 3000,Melbourne (CBD),Nook Cafe,19 Spring Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Outdoor,20,144.97319412608084,-37.81278986029434,"-37.81278986029434, 144.97319412608084"
2007,38,108982,108982,93-101 Spring Street MELBOURNE 3000,Melbourne (CBD),Spring Cafe & Larder,9-11 Spring Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,50,144.97319174333387,-37.8126009666405,"-37.8126009666405, 144.97319174333387"
2007,38,108982,108982,93-101 Spring Street MELBOURNE 3000,Melbourne (CBD),Excello Cafe,"Ground , 1-3 Spring Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,28,144.97319174333387,-37.8126009666405,"-37.8126009666405, 144.97319174333387"
2007,41,101160,101160,621-633 Bourke Street MELBOURNE 3000,Melbourne (CBD),Royal Melbourne Hotel,621-633 Bourke Street MELBOURNE 3000,4520,"Pubs, Taverns and Bars",Seats - Outdoor,30,144.95523720563205,-37.816868402824824,"-37.816868402824824, 144.95523720563205"
2007,41,101164,101164,655-667 Bourke Street MELBOURNE 3000,Melbourne (CBD),The Bourke Armoury Cafe,"Part Ground , 655 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,15,144.9545026234553,-37.81732136010291,"-37.81732136010291, 144.9545026234553"
2007,41,105948,105948,582-584 Little Collins Street MELBOURNE 3000,Melbourne (CBD),St Arnou,582-584 Little Collins Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,101,144.95536140545556,-37.81742034144726,"-37.81742034144726, 144.95536140545556"
2007,42,110095,101155,121 William Street MELBOURNE 3000,Melbourne (CBD),Cafe Diy,"Shop 20, 121 William Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,94,144.95782326528942,-37.81636671867598,"-37.81636671867598, 144.95782326528942"
2007,42,110095,101155,121 William Street MELBOURNE 3000,Melbourne (CBD),Cafenatics Espresso Bar,"Shop 18, 121 William Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,20,144.95782326528942,-37.81636671867598,"-37.81636671867598, 144.95782326528942"
2007,42,110095,101155,121 William Street MELBOURNE 3000,Melbourne (CBD),Cafe Pazzo,"Shop 15, 121 William Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,12,144.95782326528942,-37.81636671867598,"-37.81636671867598, 144.95782326528942"
2007,42,110095,101155,121 William Street MELBOURNE 3000,Melbourne (CBD),St James Take Away Food,"Shop 13, 121 William Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,38,144.95782326528942,-37.81636671867598,"-37.81636671867598, 144.95782326528942"
2007,42,101158,101158,573-585 Bourke Street MELBOURNE 3000,Melbourne (CBD),Lure's Gourmet Sandwich Bar,"Part Ground , 575 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,16,144.95667920481293,-37.816514485004966,"-37.816514485004966, 144.95667920481293"
2007,42,101158,101158,573-585 Bourke Street MELBOURNE 3000,Melbourne (CBD),Lure's Gourmet Sandwich Bar,"Part Ground , 575 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,52,144.95667920481293,-37.816514485004966,"-37.816514485004966, 144.95667920481293"
2007,42,105391,105391,140-146 King Street MELBOURNE 3000,Melbourne (CBD),Nex Cafe,"Part Ground , 140-146 King Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,4,144.95628515442587,-37.81673696529579,"-37.81673696529579, 144.95628515442587"
2007,42,105950,105950,520-536 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Bambini Barrista,"Shop 7, 530 Little Collins Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Indoor,12,144.9571194391247,-37.81688111997319,"-37.81688111997319, 144.9571194391247"
2007,42,105950,105950,520-536 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Salto Cafe & Bistro,"Shop 9, 532 Little Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,80,144.9571194391247,-37.81688111997319,"-37.81688111997319, 144.9571194391247"
2007,43,101152,101152,457-471 Bourke Street MELBOURNE 3000,Melbourne (CBD),Madisons Restaurant Bar Lounge,"Part Ground , 461 Bourke Street MELBOURNE 3000",4520,"Pubs, Taverns and Bars",Seats - Indoor,95,144.96018234285577,-37.8154932912598,"-37.8154932912598, 144.96018234285577"
2007,43,101152,101152,457-471 Bourke Street MELBOURNE 3000,Melbourne (CBD),Cafe Felice,"Part Ground , 461 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,45,144.96018234285577,-37.8154932912598,"-37.8154932912598, 144.96018234285577"
2007,43,101154,101154,483-501 Bourke Street MELBOURNE 3000,Melbourne (CBD),RACV City Club,501-501 Bourke Street MELBOURNE 3000,4400,Accommodation,Seats - Indoor,650,144.959593904368,-37.8158869788273,"-37.8158869788273, 144.959593904368"
2007,43,108068,108068,111-129 Queen Street MELBOURNE 3000,Melbourne (CBD),CQ Bar,"Part Mezzanine 0, 123-0 Queen Street MELBOURNE 3000",4520,"Pubs, Taverns and Bars",Seats - Indoor,40,144.9606455105183,-37.8158136440607,"-37.8158136440607, 144.9606455105183"
2007,43,108070,108070,449-455 Bourke Street MELBOURNE 3000,Melbourne (CBD),Hudsons Coffee,"Part Ground , 455 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,6,144.96051681010874,-37.815273404938054,"-37.815273404938054, 144.96051681010874"
2007,44,597186,101146,385 Bourke Street MELBOURNE 3000,Melbourne (CBD),Basso,"Shop 16, 385 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,30,144.9629309900082,-37.81493078263924,"-37.81493078263924, 144.9629309900082"
2007,44,101147,101147,393-403 Bourke Street MELBOURNE 3000,Melbourne (CBD),Delicious Malaysian Cuisine & Vietnam Noodle,"Shop 10, 399-403 Bourke Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Indoor,20,144.96220519105626,-37.81513905251065,"-37.81513905251065, 144.96220519105626"
2007,44,101147,101147,393-403 Bourke Street MELBOURNE 3000,Melbourne (CBD),Lily,Bourke Street MELBOURNE 3000,4512,Takeaway Food Services,Seats - Indoor,12,144.96220519105626,-37.81513905251065,"-37.81513905251065, 144.96220519105626"
2007,44,101147,101147,393-403 Bourke Street MELBOURNE 3000,Melbourne (CBD),Nutrients Pty Ltd,"Shop 10, 399-403 Bourke Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Indoor,20,144.96220519105626,-37.81513905251065,"-37.81513905251065, 144.96220519105626"
2007,44,101147,101147,393-403 Bourke Street MELBOURNE 3000,Melbourne (CBD),Sarpinos Pizzeria,Part 399 Bourke Street MELBOURNE 3000,4512,Takeaway Food Services,Seats - Indoor,22,144.96220519105626,-37.81513905251065,"-37.81513905251065, 144.96220519105626"
2007,44,105955,105955,392-396 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Cafe 396,396 Little Collins Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,60,144.96154034339344,-37.81556472158442,"-37.81556472158442, 144.96154034339344"
2007,44,105956,105956,384-390 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Mr Birds Myo,"Ground , 384 Little Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,35,144.9617476861053,-37.81560783787337,"-37.81560783787337, 144.9617476861053"
