lifespan_numeric,industry_cafe,log_seats,outdoor_seating,mixed_seating,same_ind,other_ind,on_best_street,on_worst_street,clue_melbourne__cbd_,clue_carlton,clue_docklands,clue_southbank,clue_north_melbourne,clue_west_melbourne__residential_,clue_east_melbourne,clue_parkville,clue_melbourne__remainder_,clue_kensington,property_competition
7,1,3.044522437723423,0,0,125,28,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,2.3978952727983707,0,0,138,33,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,2.3978952727983707,0,0,5,46,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,2.3978952727983707,0,0,38,153,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,3.8918202981106265,0,0,176,33,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,4.51085950651685,0,0,176,31,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,4.6443908991413725,0,0,156,26,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,4.51085950651685,0,0,192,37,0,0,1,0,0,0,0,0,0,0,0,0,0
6,1,4.61512051684126,0,0,41,2,0,0,1,0,0,0,0,0,0,0,0,0,0
7,1,4.795790545596741,0,0,97,11,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,3.828641396489095,0,0,44,2,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,4.143134726391533,0,0,196,38,0,0,1,0,0,0,0,0,0,0,0,0,0
5,1,5.5254529391317835,0,0,101,12,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,3.8501476017100584,0,0,138,23,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,4.143134726391533,0,0,217,41,0,0,1,0,0,0,0,0,0,0,0,0,0
4,1,3.8501476017100584,0,0,160,27,0,0,1,0,0,0,0,0,0,0,0,0,0
18,1,4.110873864173311,0,0,78,3,0,0,1,0,0,0,0,0,0,0,0,0,2
4,1,4.61512051684126,0,0,207,29,0,0,1,0,0,0,0,0,0,0,0,0,5
7,1,3.258096538021482,0,0,207,29,0,0,1,0,0,0,0,0,0,0,0,0,5
4,0,2.70805020110221,0,0,22,179,0,0,1,0,0,0,0,0,0,0,0,0,3
18,1,4.394449154672439,0,0,78,3,0,0,1,0,0,0,0,0,0,0,0,0,2
18,1,5.017279836814924,0,0,78,3,0,0,1,0,0,0,0,0,0,0,0,0,2
4,1,3.8918202981106265,0,0,242,34,0,0,1,0,0,0,0,0,0,0,0,0,5
2,1,3.044522437723423,0,0,329,56,0,0,1,0,0,0,0,0,0,0,0,0,0
18,1,4.2626798770413155,0,0,130,6,0,0,1,0,0,0,0,0,0,0,0,0,2
6,1,3.970291913552122,0,0,191,18,0,0,1,0,0,0,0,0,0,0,0,0,3
4,1,4.394449154672439,0,0,163,12,0,0,1,0,0,0,0,0,0,0,0,0,2
2,1,4.983606621708336,0,0,91,2,0,0,1,0,0,0,0,0,0,0,0,0,0
3,1,3.970291913552122,0,0,281,32,0,0,1,0,0,0,0,0,0,0,0,0,4
7,1,4.983606621708336,0,0,111,3,0,0,1,0,0,0,0,0,0,0,0,0,0
18,1,3.713572066704308,0,0,130,6,0,0,1,0,0,0,0,0,0,0,0,0,2
1,1,4.394449154672439,0,0,306,36,0,0,1,0,0,0,0,0,0,0,0,0,4
13,1,5.303304908059076,0,0,174,16,0,0,1,0,0,0,0,0,0,0,0,0,1
6,1,5.993961427306569,0,0,98,3,0,0,1,0,0,0,0,0,0,0,0,0,0
13,1,4.51085950651685,0,0,174,16,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,3.044522437723423,0,1,27,256,0,0,1,0,0,0,0,0,0,0,0,0,0
4,0,1.3862943611198906,0,0,13,187,0,0,1,0,0,0,0,0,0,0,0,0,0
3,0,1.3862943611198906,0,0,9,147,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,2.1972245773362196,0,1,22,219,0,0,1,0,0,0,0,0,0,0,0,0,1
13,1,3.8501476017100584,0,0,95,4,0,0,1,0,0,0,0,0,0,0,0,0,0
5,1,3.9318256327243257,0,0,132,11,0,0,1,0,0,0,0,0,0,0,0,0,0
3,1,4.343805421853684,0,0,309,38,0,0,1,0,0,0,0,0,0,0,0,0,0
4,1,3.9889840465642745,0,0,96,5,0,0,1,0,0,0,0,0,0,0,0,0,0
5,1,3.6109179126442243,0,1,171,33,0,0,1,0,0,0,0,0,0,0,0,0,0
13,1,4.51085950651685,0,0,54,4,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,4.07753744390572,0,1,151,32,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,2.9444389791664403,0,1,18,110,0,0,1,0,0,0,0,0,0,0,0,0,3
13,1,3.970291913552122,0,0,94,10,0,0,1,0,0,0,0,0,0,0,0,0,2
4,1,4.61512051684126,0,0,94,10,0,0,1,0,0,0,0,0,0,0,0,0,2
22,1,3.5263605246161616,0,1,46,3,0,0,1,0,0,0,0,0,0,0,0,0,0
9,1,4.2626798770413155,0,0,21,4,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,4.795790545596741,0,0,77,11,0,0,1,0,0,0,0,0,0,0,0,0,0
6,1,3.8066624897703196,0,1,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0
15,1,4.394449154672439,0,1,4,3,0,0,0,0,0,0,0,0,0,0,1,0,1
2,1,3.8918202981106265,0,1,11,3,0,0,0,0,0,0,0,0,0,0,1,0,1
9,1,3.4965075614664802,0,1,5,3,0,0,0,0,0,0,0,0,0,0,1,0,1
5,1,4.68213122712422,0,1,7,3,0,0,0,0,0,0,0,0,0,0,1,0,0
2,1,4.605170185988092,0,1,10,3,0,0,0,0,0,0,0,0,0,0,1,0,0
6,0,2.9444389791664403,0,1,2,4,0,0,0,0,0,0,0,0,0,0,1,0,1
6,0,2.70805020110221,0,1,2,4,0,0,0,0,0,0,0,0,0,0,1,0,1
2,1,3.258096538021482,0,1,8,3,1,0,0,0,0,0,0,0,0,0,1,0,0
11,1,3.367295829986474,0,1,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0
8,1,3.258096538021482,0,1,10,3,1,0,0,0,0,0,0,0,0,0,1,0,0
20,1,4.0943445622221,0,1,5,3,1,0,0,0,0,0,0,0,0,0,1,0,0
18,1,4.394449154672439,0,1,3,3,1,0,0,0,0,0,0,0,0,0,1,0,1
22,0,2.833213344056216,0,1,2,4,1,0,0,0,0,0,0,0,0,0,1,0,1
17,1,4.51085950651685,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0
16,1,4.143134726391533,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8,1,3.091042453358316,0,0,13,1,0,0,0,0,0,0,0,0,0,0,1,0,5
2,0,2.5649493574615367,0,0,2,16,0,0,0,0,0,0,0,0,0,0,1,0,6
6,1,3.367295829986474,0,0,13,1,0,0,0,0,0,0,0,0,0,0,1,0,5
2,1,2.995732273553991,0,0,15,3,0,0,0,0,0,0,0,0,0,0,1,0,6
5,1,2.4849066497880004,0,0,13,1,0,0,0,0,0,0,0,0,0,0,1,0,5
8,1,4.143134726391533,0,0,13,1,0,0,0,0,0,0,0,0,0,0,1,0,5
16,1,2.1972245773362196,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,1,3.6109179126442243,0,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1
15,1,4.709530201312334,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,1,3.4339872044851463,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,1,4.795790545596741,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14,1,4.795790545596741,0,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,1,4.394449154672439,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,1,4.110873864173311,0,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,1,3.713572066704308,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,1,4.919980925828125,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10,1,4.532599493153256,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,1,5.14166355650266,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1
4,1,5.017279836814924,0,1,9,2,0,0,0,0,0,0,0,0,0,0,1,0,0
4,0,2.3978952727983707,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1
7,1,5.14166355650266,0,0,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0
6,1,4.61512051684126,0,1,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1
4,0,2.9444389791664403,0,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1
7,1,4.48863636973214,0,1,11,5,0,0,0,0,0,0,0,0,0,0,1,0,0
2,1,4.418840607796598,0,1,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0
4,1,4.394449154672439,0,1,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0
8,1,3.8918202981106265,0,1,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0
14,1,3.367295829986474,0,0,13,5,0,0,0,0,0,0,0,0,0,0,1,0,0
13,1,4.51085950651685,0,1,11,3,0,0,0,0,0,0,0,0,0,0,1,0,7
11,0,2.9444389791664403,0,1,2,12,0,0,0,0,0,0,0,0,0,0,1,0,7
16,1,2.772588722239781,0,0,11,3,0,0,0,0,0,0,0,0,0,0,1,0,7
18,0,3.713572066704308,0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0
16,1,4.04305126783455,0,1,11,3,0,0,0,0,0,0,0,0,0,0,1,0,7
16,1,4.61512051684126,0,1,11,3,0,0,0,0,0,0,0,0,0,0,1,0,7
16,1,3.6375861597263857,0,1,11,3,0,0,0,0,0,0,0,0,0,0,1,0,7
16,0,2.8903717578961645,0,1,2,12,0,0,0,0,0,0,0,0,0,0,1,0,7
2,1,4.31748811353631,0,1,13,4,0,0,0,0,0,0,0,0,0,0,1,0,0
2,1,4.634728988229636,0,1,12,4,0,0,0,0,0,0,0,0,0,0,1,0,0
7,1,4.23410650459726,0,1,9,3,0,0,0,0,0,0,0,0,0,0,1,0,0
10,1,5.043425116919247,0,1,10,3,0,0,0,0,0,0,0,0,0,0,1,0,0
18,1,4.61512051684126,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,1,4.61512051684126,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,1,3.9318256327243257,0,1,59,4,0,0,0,0,0,1,0,0,0,0,0,0,2
19,1,5.707110264748875,0,0,26,1,0,0,0,0,0,1,0,0,0,0,0,0,1
10,1,4.709530201312334,0,1,36,4,0,0,0,0,0,1,0,0,0,0,0,0,1
5,1,3.713572066704308,1,0,30,3,0,0,0,0,0,1,0,0,0,0,0,0,1
2,1,3.828641396489095,1,0,26,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2,1,3.713572066704308,0,0,51,4,0,0,0,0,0,1,0,0,0,0,0,0,2
2,1,5.707110264748875,0,0,21,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7,1,4.2626798770413155,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6,1,4.709530201312334,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15,1,4.709530201312334,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,1,3.713572066704308,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9,0,2.1972245773362196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,3.044522437723423,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8,1,3.4965075614664802,0,0,140,49,0,0,1,0,0,0,0,0,0,0,0,0,0
3,0,1.6094379124341003,1,0,3,10,0,0,1,0,0,0,0,0,0,0,0,0,2
5,0,2.3978952727983707,0,0,3,10,0,0,1,0,0,0,0,0,0,0,0,0,2
5,1,4.23410650459726,0,1,9,4,0,0,1,0,0,0,0,0,0,0,0,0,2
10,1,5.262690188904886,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,1,3.713572066704308,0,0,10,3,0,0,0,0,1,0,0,0,0,0,0,0,0
13,1,3.713572066704308,0,0,11,3,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,2.5649493574615367,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,1,3.2188758248682006,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,4.2626798770413155,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9,1,3.6888794541139363,0,1,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,3.295836866004329,0,0,13,3,0,0,0,0,0,0,0,1,0,0,0,0,0
5,1,3.4965075614664802,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11,0,1.9459101490553132,1,0,2,8,0,0,0,0,0,0,0,1,0,0,0,0,0
5,0,2.1972245773362196,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0
11,0,2.3978952727983707,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0
6,1,3.4339872044851463,0,1,6,3,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,3.4965075614664802,0,1,13,3,0,0,0,0,0,0,0,1,0,0,0,0,0
22,1,3.5553480614894135,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,3.58351893845611,0,1,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0
11,1,2.833213344056216,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,3.295836866004329,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,1,4.04305126783455,0,1,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4,1,3.8918202981106265,0,0,15,3,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,3.8918202981106265,0,0,21,3,0,0,0,0,0,0,0,1,0,0,0,0,0
12,1,3.912023005428146,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,4.02535169073515,0,1,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,1,3.9512437185814275,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,3.9318256327243257,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,3.912023005428146,0,1,17,2,0,0,0,0,0,0,0,1,0,0,0,0,0
11,1,3.58351893845611,0,1,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,3.9318256327243257,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,3.9318256327243257,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,1,3.9318256327243257,0,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,0,1.9459101490553132,0,0,9,34,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,2.1972245773362196,0,0,21,70,0,0,1,0,0,0,0,0,0,0,0,0,3
4,1,5.303304908059076,0,0,13,1,0,0,1,0,0,0,0,0,0,0,0,0,1
22,1,3.8066624897703196,0,0,13,1,0,0,1,0,0,0,0,0,0,0,0,0,1
11,1,4.394449154672439,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,3.295836866004329,0,0,40,12,0,0,0,0,1,0,0,0,0,0,0,0,12
7,1,3.8066624897703196,0,0,7,2,0,0,0,0,1,0,0,0,0,0,0,0,4
7,0,2.3978952727983707,0,0,1,8,0,0,0,0,1,0,0,0,0,0,0,0,4
3,0,3.2188758248682006,0,0,3,13,0,0,0,0,1,0,0,0,0,0,0,0,5
2,1,3.784189633918261,0,0,25,10,0,0,0,0,1,0,0,0,0,0,0,0,10
7,1,4.23410650459726,0,0,7,2,0,0,0,0,1,0,0,0,0,0,0,0,4
9,0,2.5649493574615367,0,0,9,26,0,0,0,0,1,0,0,0,0,0,0,0,10
4,1,3.295836866004329,0,0,24,10,0,0,0,0,1,0,0,0,0,0,0,0,12
7,1,4.976733742420574,0,1,7,2,0,0,0,0,1,0,0,0,0,0,0,0,4
9,1,3.6635616461296463,0,0,25,10,0,0,0,0,1,0,0,0,0,0,0,0,10
7,0,3.367295829986474,0,0,1,8,0,0,0,0,1,0,0,0,0,0,0,0,4
9,0,2.8903717578961645,0,0,9,26,0,0,0,0,1,0,0,0,0,0,0,0,10
5,1,3.784189633918261,0,0,24,10,0,0,0,0,1,0,0,0,0,0,0,0,12
9,0,3.044522437723423,0,0,9,26,0,0,0,0,1,0,0,0,0,0,0,0,10
1,1,3.8066624897703196,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4,0,2.5649493574615367,0,0,9,26,0,0,0,0,1,0,0,0,0,0,0,0,10
1,1,4.74493212836325,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9,1,3.8501476017100584,0,0,25,10,0,0,0,0,1,0,0,0,0,0,0,0,10
9,1,3.6109179126442243,0,0,28,12,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,3.4339872044851463,0,0,43,14,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,4.61512051684126,0,1,35,11,0,0,1,0,0,0,0,0,0,0,0,0,0
11,1,4.2626798770413155,0,0,11,2,0,0,1,0,0,0,0,0,0,0,0,0,0
4,0,3.367295829986474,0,1,5,23,0,0,1,0,0,0,0,0,0,0,0,0,0
9,1,3.713572066704308,0,1,37,10,0,0,1,0,0,0,0,0,0,0,0,0,0
16,1,4.110873864173311,0,1,54,12,0,0,1,0,0,0,0,0,0,0,0,0,3
13,1,4.1588830833596715,0,1,59,14,0,0,1,0,0,0,0,0,0,0,0,0,3
6,1,4.174387269895637,0,1,25,6,0,0,1,0,0,0,0,0,0,0,0,0,3
6,0,2.9444389791664403,0,1,5,26,0,0,1,0,0,0,0,0,0,0,0,0,3
8,1,3.367295829986474,0,1,73,16,0,0,1,0,0,0,0,0,0,0,0,0,4
11,1,3.4965075614664802,0,1,54,12,0,0,1,0,0,0,0,0,0,0,0,0,3
20,0,2.833213344056216,0,1,5,26,0,0,1,0,0,0,0,0,0,0,0,0,3
9,1,4.2626798770413155,0,1,25,6,0,0,1,0,0,0,0,0,0,0,0,0,3
1,1,4.110873864173311,0,1,95,20,0,0,1,0,0,0,0,0,0,0,0,0,3
16,1,4.330733340286331,0,1,73,9,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,4.770684624465665,0,1,40,3,0,0,1,0,0,0,0,0,0,0,0,0,0
22,1,5.0689042022202315,0,1,39,3,0,0,1,0,0,0,0,0,0,0,0,0,0
11,1,3.295836866004329,0,1,50,2,0,0,1,0,0,0,0,0,0,0,0,0,1
18,1,3.6375861597263857,0,1,32,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4,1,3.4657359027997265,0,1,32,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,4.07753744390572,0,1,96,9,0,0,1,0,0,0,0,0,0,0,0,0,0
10,1,3.4339872044851463,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20,1,3.4339872044851463,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18,1,5.298317366548036,0,1,31,15,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,5.337538079701318,0,1,29,15,0,0,1,0,0,0,0,0,0,0,0,0,0
16,1,5.627621113690637,0,0,39,25,0,0,1,0,0,0,0,0,0,0,0,0,0
16,1,4.1588830833596715,0,1,33,15,0,0,1,0,0,0,0,0,0,0,0,0,0
22,1,4.290459441148391,0,1,34,15,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,3.58351893845611,0,0,98,77,0,0,1,0,0,0,0,0,0,0,0,0,1
7,0,1.6094379124341003,0,0,54,82,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,2.1972245773362196,0,0,39,62,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,2.1972245773362196,0,0,46,74,0,0,1,0,0,0,0,0,0,0,0,0,1
3,0,2.1972245773362196,0,0,54,82,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,1.6094379124341003,0,0,46,74,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,2.70805020110221,0,0,70,102,0,0,1,0,0,0,0,0,0,0,0,0,0
12,1,4.143134726391533,0,1,58,17,0,0,1,0,0,0,0,0,0,0,0,0,1
6,0,1.9459101490553132,0,0,72,122,0,0,1,0,0,0,0,0,0,0,0,0,2
2,0,2.5649493574615367,0,0,72,122,0,0,1,0,0,0,0,0,0,0,0,0,2
2,1,5.017279836814924,0,0,58,17,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,3.4339872044851463,1,0,155,95,0,0,1,0,0,0,0,0,0,0,0,0,1
9,1,3.295836866004329,1,0,78,37,0,0,1,0,0,0,0,0,0,0,0,0,1
6,1,3.4339872044851463,1,0,121,73,0,0,1,0,0,0,0,0,0,0,0,0,2
4,1,2.833213344056216,0,0,134,81,0,0,1,0,0,0,0,0,0,0,0,0,3
2,1,3.2188758248682006,0,0,134,81,0,0,1,0,0,0,0,0,0,0,0,0,3
10,1,4.276666119016055,0,1,70,28,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,2.833213344056216,0,0,152,96,0,0,1,0,0,0,0,0,0,0,0,0,3
2,0,3.044522437723423,0,0,38,81,0,0,1,0,0,0,0,0,0,0,0,0,2
2,1,4.343805421853684,0,1,62,19,0,0,1,0,0,0,0,0,0,0,0,0,1
22,0,3.8501476017100584,0,1,18,63,0,0,1,0,0,0,0,0,0,0,0,0,1
8,1,3.8501476017100584,0,1,121,76,0,0,1,0,0,0,0,0,0,0,0,0,1
18,1,4.61512051684126,0,0,56,18,0,0,1,0,0,0,0,0,0,0,0,0,0
22,1,4.394449154672439,0,0,60,13,0,0,1,0,0,0,0,0,0,0,0,0,0
14,1,4.634728988229636,0,1,60,13,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,4.762173934797756,0,1,112,46,0,0,1,0,0,0,0,0,0,0,0,0,0
3,0,2.833213344056216,0,0,40,90,0,0,1,0,0,0,0,0,0,0,0,0,0
14,1,4.23410650459726,0,1,61,13,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,4.174387269895637,0,1,84,16,0,0,1,0,0,0,0,0,0,0,0,0,0
9,1,4.04305126783455,0,1,96,20,0,0,1,0,0,0,0,0,0,0,0,0,0
18,1,4.59511985013459,0,1,60,7,0,0,1,0,0,0,0,0,0,0,0,0,0
12,1,4.290459441148391,0,1,61,7,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,4.31748811353631,0,1,200,48,0,0,1,0,0,0,0,0,0,0,0,0,1
4,1,4.61512051684126,0,0,200,48,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,4.31748811353631,0,1,213,48,0,0,1,0,0,0,0,0,0,0,0,0,1
4,1,3.58351893845611,0,0,161,31,0,0,1,0,0,0,0,0,0,0,0,0,0
12,1,3.8066624897703196,0,0,51,6,0,0,1,0,0,0,0,0,0,0,0,0,0
22,1,3.9318256327243257,0,0,45,6,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,4.61512051684126,0,0,46,6,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,3.8918202981106265,0,0,190,38,0,0,1,0,0,0,0,0,0,0,0,0,2
5,1,4.61512051684126,0,0,59,9,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,5.209486152841421,0,1,190,38,0,0,1,0,0,0,0,0,0,0,0,0,2
8,1,4.499809670330265,0,1,113,20,0,0,1,0,0,0,0,0,0,0,0,0,1
18,1,5.14166355650266,0,0,46,6,0,0,1,0,0,0,0,0,0,0,0,0,1
14,1,4.61512051684126,0,0,68,10,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,4.61512051684126,0,0,44,6,0,0,1,0,0,0,0,0,0,0,0,0,0
3,1,4.189654742026425,0,0,119,26,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,4.962844630259907,0,0,103,19,0,0,1,0,0,0,0,0,0,0,0,0,1
17,1,4.51085950651685,0,0,103,19,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,4.61512051684126,0,0,205,54,0,0,1,0,0,0,0,0,0,0,0,0,0
22,1,3.9318256327243257,0,0,43,6,0,0,1,0,0,0,0,0,0,0,0,0,0
17,1,4.574710978503383,0,0,120,27,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,4.672828834461906,0,0,88,19,0,0,1,0,0,0,0,0,0,0,0,0,0
5,1,4.02535169073515,0,0,42,6,0,0,1,0,0,0,0,0,0,0,0,0,0
5,1,4.189654742026425,0,0,142,41,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,4.02535169073515,0,0,120,27,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,4.02535169073515,0,0,42,6,0,0,1,0,0,0,0,0,0,0,0,0,0
3,1,4.04305126783455,0,0,142,41,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,4.2626798770413155,0,0,65,10,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,4.2626798770413155,0,0,88,19,0,0,1,0,0,0,0,0,0,0,0,0,0
10,1,4.04305126783455,0,0,170,51,0,0,1,0,0,0,0,0,0,0,0,0,0
17,1,4.465908118654584,0,0,120,27,0,0,1,0,0,0,0,0,0,0,0,0,0
4,0,3.4339872044851463,0,1,54,175,0,0,1,0,0,0,0,0,0,0,0,0,1
6,0,2.5649493574615367,0,0,78,226,0,0,1,0,0,0,0,0,0,0,0,0,2
2,0,2.5649493574615367,0,0,71,206,0,0,1,0,0,0,0,0,0,0,0,0,3
15,0,1.9459101490553132,0,0,44,152,0,0,1,0,0,0,0,0,0,0,0,0,0
19,1,4.2626798770413155,0,1,93,23,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,3.9318256327243257,0,0,232,89,0,0,1,0,0,0,0,0,0,0,0,0,0
16,1,3.9318256327243257,0,0,35,6,0,0,1,0,0,0,0,0,0,0,0,0,0
4,1,4.51085950651685,0,0,158,57,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,2.3978952727983707,0,0,24,86,0,0,1,0,0,0,0,0,0,0,0,0,1
1,1,3.713572066704308,0,0,55,13,0,0,1,0,0,0,0,0,0,0,0,0,0
4,1,4.110873864173311,0,0,205,79,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,3.4339872044851463,0,0,24,86,0,0,1,0,0,0,0,0,0,0,0,0,1
3,1,3.9318256327243257,0,0,138,47,0,0,1,0,0,0,0,0,0,0,0,0,0
7,1,4.2626798770413155,0,0,113,33,0,0,1,0,0,0,0,0,0,0,0,0,0
8,1,4.2626798770413155,0,0,184,71,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,2.3978952727983707,0,0,53,13,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,2.833213344056216,0,0,5,32,0,0,1,0,0,0,0,0,0,0,0,0,0
7,1,4.110873864173311,0,0,134,47,0,0,1,0,0,0,0,0,0,0,0,0,0
12,0,3.2188758248682006,0,0,5,29,0,0,1,0,0,0,0,0,0,0,0,0,3
12,0,3.4657359027997265,0,1,5,29,0,0,1,0,0,0,0,0,0,0,0,0,3
4,0,2.3978952727983707,0,0,73,183,0,0,1,0,0,0,0,0,0,0,0,0,1
8,0,3.2188758248682006,0,0,73,183,0,0,1,0,0,0,0,0,0,0,0,0,1
4,0,2.3978952727983707,0,0,91,217,0,0,1,0,0,0,0,0,0,0,0,0,2
7,1,3.58351893845611,0,0,28,6,0,0,1,0,0,0,0,0,0,0,0,0,3
2,1,4.454347296253507,0,0,196,82,0,0,1,0,0,0,0,0,0,0,0,0,2
12,1,3.713572066704308,0,0,28,6,0,0,1,0,0,0,0,0,0,0,0,0,3
4,1,4.394449154672439,0,0,216,92,0,0,1,0,0,0,0,0,0,0,0,0,2
